product_id,shop_id,shop_name,district,category,brand,model,specifications,price_lkr,stock_status,warranty,last_updated,verified,shop_name_shop,district_shop,city_address,latitude,longitude,average_rating,reviews_count,verified_shop,shop_type
P2605,AMP253,2R tech in kalmunai,Ampara,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",47542,In Stock,36 Months,2026-01-05,Yes,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2605,AMP253,2R tech in kalmunai,Ampara,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",47542,In Stock,36 Months,2026-01-05,Yes,IT.COM COMPUTER,Ampara,"6VC2+J5G, Akkaraipattu, Sri Lanka",7.221563,81.8504422,5.0,2.0,Maybe,repair_shop
P2606,AMP253,2R tech in kalmunai,Ampara,PSU,Thermaltake,750W,"750W, 80+ Gold",41075,Out of Stock,12 Months,2026-01-05,Yes,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2606,AMP253,2R tech in kalmunai,Ampara,PSU,Thermaltake,750W,"750W, 80+ Gold",41075,Out of Stock,12 Months,2026-01-05,Yes,MR.SOLUTION POINT (PVT).ltd,Ampara,"291/b, hair mosque, 09 road, Nintavur 32340, Sri Lanka",7.3395009,81.8553699,5.0,4.0,Maybe,repair_shop
P2607,AMP250,KEE TECH,Ampara,Motherboard,Gigabyte,B550,"B550 chipset, ATX",107535,In Stock,36 Months,2026-01-05,Yes,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2607,AMP250,KEE TECH,Ampara,Motherboard,Gigabyte,B550,"B550 chipset, ATX",107535,In Stock,36 Months,2026-01-05,Yes,Central Mobile Service,Ampara,"Osman Rd, Sainthamaruthu 32300, Sri Lanka",7.3950885,81.8359223,5.0,4.0,Maybe,repair_shop
P2608,AMP250,KEE TECH,Ampara,SSD,Samsung,1TB,"1TB, NVMe PCIe 4.0",15061,In Stock,24 Months,2026-01-05,Yes,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2608,AMP250,KEE TECH,Ampara,SSD,Samsung,1TB,"1TB, NVMe PCIe 4.0",15061,In Stock,24 Months,2026-01-05,Yes,Central Mobile Service,Ampara,"Osman Rd, Sainthamaruthu 32300, Sri Lanka",7.3950885,81.8359223,5.0,4.0,Maybe,repair_shop
P2609,AMP250,KEE TECH,Ampara,Laptop,ASUS,VivoBook,"16GB RAM, 512GB SSD, Ryzen 5",356176,Out of Stock,36 Months,2026-01-05,Yes,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2609,AMP250,KEE TECH,Ampara,Laptop,ASUS,VivoBook,"16GB RAM, 512GB SSD, Ryzen 5",356176,Out of Stock,36 Months,2026-01-05,Yes,CloudLine Technologies,Ampara,"No. 156, Ampara, Sri Lanka",7.3031588,81.6784679,5.0,1.0,Maybe,repair_shop
P2610,AMP250,KEE TECH,Ampara,GPU,NVIDIA,RTX 3060,"12GB GDDR6, Dual Fan",387365,Out of Stock,36 Months,2026-01-05,No,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2610,AMP250,KEE TECH,Ampara,GPU,NVIDIA,RTX 3060,"12GB GDDR6, Dual Fan",387365,Out of Stock,36 Months,2026-01-05,No,Ahm Althaf Technology,Ampara,"9RXP+FCF, Orabi Basa Rd, Kalmunai 32300, Sri Lanka",7.398649,81.83591,5.0,1.0,Maybe,repair_shop
P2611,AMP250,KEE TECH,Ampara,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",72421,In Stock,12 Months,2026-01-05,No,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2611,AMP250,KEE TECH,Ampara,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",72421,In Stock,12 Months,2026-01-05,No,MR.SOLUTION POINT (PVT).ltd,Ampara,"291/b, hair mosque, 09 road, Nintavur 32340, Sri Lanka",7.3395009,81.8553699,5.0,4.0,Maybe,repair_shop
P2612,AMP250,KEE TECH,Ampara,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",232880,Out of Stock,6 Months,2026-01-05,Yes,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2612,AMP250,KEE TECH,Ampara,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",232880,Out of Stock,6 Months,2026-01-05,Yes,M4 TECH,Ampara,"18A, Main Street Thaikkanagar, Addalaichenai-15, Akkaraipattu 32350, Sri Lanka",7.237206,81.85262,5.0,154.0,Maybe,repair_shop
P2613,AMP250,KEE TECH,Ampara,RAM,Corsair,32GB DDR4,"32GB DDR4, 3200MHz",46990,In Stock,36 Months,2026-01-05,Maybe,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2613,AMP250,KEE TECH,Ampara,RAM,Corsair,32GB DDR4,"32GB DDR4, 3200MHz",46990,In Stock,36 Months,2026-01-05,Maybe,IT Clinic,Ampara,"Jinnah road, Akkaraipattu 32400, Sri Lanka",7.2959792,81.8485512,5.0,13.0,Maybe,repair_shop
P2614,AMP250,KEE TECH,Ampara,PSU,EVGA,550W,"550W, 80+ Platinum",20811,Out of Stock,12 Months,2026-01-05,Maybe,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P2614,AMP250,KEE TECH,Ampara,PSU,EVGA,550W,"550W, 80+ Platinum",20811,Out of Stock,12 Months,2026-01-05,Maybe,Ahm Althaf Technology,Ampara,"9RXP+FCF, Orabi Basa Rd, Kalmunai 32300, Sri Lanka",7.398649,81.83591,5.0,1.0,Maybe,repair_shop
P2615,KEG373,BML Computers,Kegalle,Motherboard,MSI,B450,"B450 chipset, Mini-ITX",167383,Out of Stock,6 Months,2026-01-05,Yes,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2615,KEG373,BML Computers,Kegalle,Motherboard,MSI,B450,"B450 chipset, Mini-ITX",167383,Out of Stock,6 Months,2026-01-05,Yes,FA Global Tech (PVT) LTD,Kegalle,"28/B/59 Jayarathna Mawatha, gampola 20500, Sri Lanka",7.1646808,80.5702674,5.0,137.0,Maybe,repair_shop
P2616,KEG373,BML Computers,Kegalle,SSD,Samsung,500GB,"500GB, NVMe PCIe 4.0",20549,In Stock,12 Months,2026-01-05,Maybe,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2616,KEG373,BML Computers,Kegalle,SSD,Samsung,500GB,"500GB, NVMe PCIe 4.0",20549,In Stock,12 Months,2026-01-05,Maybe,PC TEC,Kegalle,"54W6+G32, Kaleliya, Sri Lanka",7.1962707,80.1101398,5.0,2.0,Maybe,repair_shop
P2617,KEG373,BML Computers,Kegalle,Laptop,Dell,Inspiron,"8GB RAM, 256GB SSD, i5",97124,Out of Stock,6 Months,2026-01-05,Yes,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2617,KEG373,BML Computers,Kegalle,Laptop,Dell,Inspiron,"8GB RAM, 256GB SSD, i5",97124,Out of Stock,6 Months,2026-01-05,Yes,Fix Computers,Kegalle,"65FW+Q58, Warakapola, Sri Lanka",7.2244102,80.1954384,5.0,6.0,Maybe,repair_shop
P2618,KEG373,BML Computers,Kegalle,GPU,MSI,RX 6800,"16GB GDDR6, Triple Fan",792023,In Stock,6 Months,2026-01-05,No,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2618,KEG373,BML Computers,Kegalle,GPU,MSI,RX 6800,"16GB GDDR6, Triple Fan",792023,In Stock,6 Months,2026-01-05,No,Tech Mahagedara,Kegalle,"176 Kandy - Colombo Rd, Weweldeniya 11894, Sri Lanka",7.197376,80.1542353,5.0,2.0,Maybe,repair_shop
P2619,KEG373,BML Computers,Kegalle,Monitor,ASUS,24-inch FHD,"24-inch FHD, 144Hz",78141,Out of Stock,6 Months,2026-01-05,Yes,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2619,KEG373,BML Computers,Kegalle,Monitor,ASUS,24-inch FHD,"24-inch FHD, 144Hz",78141,Out of Stock,6 Months,2026-01-05,Yes,Fix home Computers,Kegalle,"Fix home, Gampola, Sri Lanka",7.1611094,80.5656801,5.0,53.0,Maybe,repair_shop
P2620,KEG373,BML Computers,Kegalle,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",262686,Out of Stock,36 Months,2026-01-05,Yes,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2620,KEG373,BML Computers,Kegalle,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",262686,Out of Stock,36 Months,2026-01-05,Yes,Bios Tech,Kegalle,"no 40c Elamaldeniya-Daskara Rd, Daskara, Sri Lanka",7.2109735,80.5791461,5.0,3.0,Maybe,repair_shop
P2621,KEG373,BML Computers,Kegalle,RAM,Corsair,32GB DDR4,"32GB DDR4, 3200MHz",47942,Out of Stock,6 Months,2026-01-05,Maybe,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2621,KEG373,BML Computers,Kegalle,RAM,Corsair,32GB DDR4,"32GB DDR4, 3200MHz",47942,Out of Stock,6 Months,2026-01-05,Maybe,Profix solution,Kegalle,"147 Ambagamuwa Rd, Nawalapitiya, Sri Lanka",7.0557841,80.5318015,5.0,4.0,Maybe,repair_shop
P2622,KEG373,BML Computers,Kegalle,PSU,Seasonic,650W,"650W, 80+ Gold",46485,Out of Stock,36 Months,2026-01-05,Maybe,BML Computers,Kegalle,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P2622,KEG373,BML Computers,Kegalle,PSU,Seasonic,650W,"650W, 80+ Gold",46485,Out of Stock,36 Months,2026-01-05,Maybe,Hitech computers,Kegalle,"32 Pasyala - Giriulla Rd, Mirigama 11200, Sri Lanka",7.2475978,80.1299486,5.0,15.0,Maybe,repair_shop
P2623,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,Motherboard,MSI,Z690,"Z690 chipset, ATX",179476,Out of Stock,24 Months,2026-01-05,Maybe,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2623,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,Motherboard,MSI,Z690,"Z690 chipset, ATX",179476,Out of Stock,24 Months,2026-01-05,Maybe,Vasanth Technology Systems,Vavuniya,"No:49A, Anna Road, Vavuniya 43000, Sri Lanka",8.7450115,80.4847706,5.0,51.0,Maybe,repair_shop
P2624,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,SSD,Adata,250GB,"250GB, NVMe PCIe 4.0",36853,In Stock,6 Months,2026-01-05,No,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2624,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,SSD,Adata,250GB,"250GB, NVMe PCIe 4.0",36853,In Stock,6 Months,2026-01-05,No,UX Computers,Vavuniya,"No 561/28, 1st floor, New Bus Stand, Maithripala Senanayake Mawatha, Anuradhapura, Sri Lanka",8.3222575,80.4025767,5.0,9.0,Maybe,repair_shop
P2625,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,Laptop,Dell,Inspiron,"8GB RAM, 256GB SSD, i5",239356,Out of Stock,12 Months,2026-01-05,Maybe,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2625,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,Laptop,Dell,Inspiron,"8GB RAM, 256GB SSD, i5",239356,Out of Stock,12 Months,2026-01-05,Maybe,Evergreen Computers,Vavuniya,"Station Rd, Vavuniya 43000, Sri Lanka",8.7557065,80.4913586,5.0,3.0,Maybe,repair_shop
P2626,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",737515,In Stock,24 Months,2026-01-05,Yes,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2626,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",737515,In Stock,24 Months,2026-01-05,Yes,Algo (Pte) Ltd.- Sun Microcreators (Pte) Ltd.,Vavuniya,"21 10th Ln, Vavuniya 43000, Sri Lanka",8.761475,80.4900364,5.0,8.0,Maybe,repair_shop
P2627,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,Monitor,Dell,27-inch QHD,"27-inch QHD, 240Hz",149998,In Stock,24 Months,2026-01-05,No,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2627,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,Monitor,Dell,27-inch QHD,"27-inch QHD, 240Hz",149998,In Stock,24 Months,2026-01-05,No,UX Computers,Vavuniya,"No 561/28, 1st floor, New Bus Stand, Maithripala Senanayake Mawatha, Anuradhapura, Sri Lanka",8.3222575,80.4025767,5.0,9.0,Maybe,repair_shop
P2628,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",162927,In Stock,12 Months,2026-01-05,No,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2628,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",162927,In Stock,12 Months,2026-01-05,No,pc & mobile plus tech,Vavuniya,"Common well lane, muniyappar kovil street, Vavuniya 43000, Sri Lanka",8.7453791,80.457774,5.0,17.0,Maybe,repair_shop
P2629,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,RAM,Kingston,16GB DDR4,"16GB DDR4, 3600MHz",9887,Out of Stock,6 Months,2026-01-05,Yes,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2629,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,RAM,Kingston,16GB DDR4,"16GB DDR4, 3600MHz",9887,Out of Stock,6 Months,2026-01-05,Yes,MT MULTY VISION,Vavuniya,"Junction, Vavuniya 43000, Sri Lanka",8.762195,80.4590478,5.0,32.0,Maybe,repair_shop
P2630,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,PSU,Thermaltake,750W,"750W, 80+ Gold",40954,In Stock,12 Months,2026-01-05,No,Run Lanka (Pvt) Ltd.,Vavuniya,"NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",8.7558259,80.49123,5.0,1.0,Maybe,product_shop
P2630,VAV209,Run Lanka (Pvt) Ltd.,Vavuniya,PSU,Thermaltake,750W,"750W, 80+ Gold",40954,In Stock,12 Months,2026-01-05,No,HP WORLD - Anuradhapura ( Base HP Regional Office Anuradhapura),Vavuniya,"521/5 Maithripala Senanayake Mawatha, Anuradhapura 50000, Sri Lanka",8.320966,80.4012274,5.0,3.0,Maybe,repair_shop
P2631,MAT069,MN Tech Fix,Matale,Motherboard,ASUS,B450,"B450 chipset, mATX",172284,In Stock,24 Months,2026-01-05,No,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2631,MAT069,MN Tech Fix,Matale,Motherboard,ASUS,B450,"B450 chipset, mATX",172284,In Stock,24 Months,2026-01-05,No,biwon computer matale,Matale,"612/D trincomalee street, Matale 21000, Sri Lanka",7.4777114,80.6234114,5.0,8.0,Maybe,repair_shop
P2632,MAT069,MN Tech Fix,Matale,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",16117,In Stock,6 Months,2026-01-05,No,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2632,MAT069,MN Tech Fix,Matale,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",16117,In Stock,6 Months,2026-01-05,No,Software House,Matale,"Software House No 133,Mudunakade, Thalathuoya 22000, Sri Lanka",7.2451882,80.6970491,5.0,3.0,Maybe,repair_shop
P2633,MAT069,MN Tech Fix,Matale,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",239337,In Stock,6 Months,2026-01-05,Maybe,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2633,MAT069,MN Tech Fix,Matale,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",239337,In Stock,6 Months,2026-01-05,Maybe,CE Laptop repair center,Matale,"254/1/1/6 Baladaksha Mawatha, Mawanella, Sri Lanka",7.2510362,80.4496287,5.0,7.0,Maybe,repair_shop
P2634,MAT069,MN Tech Fix,Matale,GPU,Gigabyte,RTX 4070,"12GB GDDR6, Dual Fan",342400,In Stock,12 Months,2026-01-05,Yes,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2634,MAT069,MN Tech Fix,Matale,GPU,Gigabyte,RTX 4070,"12GB GDDR6, Dual Fan",342400,In Stock,12 Months,2026-01-05,Yes,Computer Lab - Matale,Matale,"No: 126/2/1 Dharmapala Mawatha, Matale 21000, Sri Lanka",7.4680524,80.6213343,5.0,6.0,Maybe,repair_shop
P2635,MAT069,MN Tech Fix,Matale,Monitor,AOC,27-inch QHD,"27-inch QHD, 165Hz",42905,In Stock,6 Months,2026-01-05,No,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2635,MAT069,MN Tech Fix,Matale,Monitor,AOC,27-inch QHD,"27-inch QHD, 165Hz",42905,In Stock,6 Months,2026-01-05,No,Computer Lab - Matale,Matale,"No: 126/2/1 Dharmapala Mawatha, Matale 21000, Sri Lanka",7.4680524,80.6213343,5.0,6.0,Maybe,repair_shop
P2636,MAT069,MN Tech Fix,Matale,CPU,AMD,Ryzen 7 5800X,"AMD Ryzen 7 5800X, 8 cores",160570,In Stock,6 Months,2026-01-05,Maybe,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2636,MAT069,MN Tech Fix,Matale,CPU,AMD,Ryzen 7 5800X,"AMD Ryzen 7 5800X, 8 cores",160570,In Stock,6 Months,2026-01-05,Maybe,Apple Repair Centre Sri Lanka (ARC Kandy),Matale,"City Corner, 63 Katugastota Rd, Kandy 20000, Sri Lanka",7.3045003,80.6346011,5.0,2.0,Maybe,repair_shop
P2637,MAT069,MN Tech Fix,Matale,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",21519,In Stock,24 Months,2026-01-05,No,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2637,MAT069,MN Tech Fix,Matale,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",21519,In Stock,24 Months,2026-01-05,No,Ifix Computer Repairs,Matale,"Kandy 20000, Sri Lanka",7.2886268,80.6289151,5.0,9.0,Maybe,repair_shop
P2638,MAT069,MN Tech Fix,Matale,PSU,Corsair,750W,"750W, 80+ Gold",29982,Out of Stock,36 Months,2026-01-05,Yes,MN Tech Fix,Matale,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P2638,MAT069,MN Tech Fix,Matale,PSU,Corsair,750W,"750W, 80+ Gold",29982,Out of Stock,36 Months,2026-01-05,Yes,Apple Repair Centre Sri Lanka (ARC Kandy),Matale,"City Corner, 63 Katugastota Rd, Kandy 20000, Sri Lanka",7.3045003,80.6346011,5.0,2.0,Maybe,repair_shop
P2639,RAT357,Sampath Shop,Ratnapura,Motherboard,MSI,X570,"X570 chipset, Mini-ITX",118852,In Stock,24 Months,2026-01-05,Yes,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2639,RAT357,Sampath Shop,Ratnapura,Motherboard,MSI,X570,"X570 chipset, Mini-ITX",118852,In Stock,24 Months,2026-01-05,Yes,Lap Tech,Ratnapura,"1st Floor, 141 Main Street, Godakawela 70160, Sri Lanka",6.5043706,80.6504873,5.0,5.0,Maybe,repair_shop
P2640,RAT357,Sampath Shop,Ratnapura,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",11073,Out of Stock,12 Months,2026-01-05,Maybe,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2640,RAT357,Sampath Shop,Ratnapura,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",11073,Out of Stock,12 Months,2026-01-05,Maybe,Cloud Tech,Ratnapura,"V4J5+5W, Pinnawala, Sri Lanka",6.8804396,80.1098474,5.0,3.0,Maybe,repair_shop
P2641,RAT357,Sampath Shop,Ratnapura,Laptop,HP,Pavilion,"16GB RAM, 512GB SSD, i5",239038,In Stock,36 Months,2026-01-05,Yes,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2641,RAT357,Sampath Shop,Ratnapura,Laptop,HP,Pavilion,"16GB RAM, 512GB SSD, i5",239038,In Stock,36 Months,2026-01-05,Yes,Preb Computers,Ratnapura,"No: 77/1 Colombo - Batticaloa Hwy, Kuruwita 70500, Sri Lanka",6.7791337,80.3628264,5.0,11.0,Maybe,repair_shop
P2642,RAT357,Sampath Shop,Ratnapura,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",138843,Out of Stock,6 Months,2026-01-05,No,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2642,RAT357,Sampath Shop,Ratnapura,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",138843,Out of Stock,6 Months,2026-01-05,No,PCHOME.LK,Ratnapura,"Erepola, Eheliyagoda 70602, Sri Lanka",6.8142834,80.2459426,5.0,5.0,Maybe,repair_shop
P2643,RAT357,Sampath Shop,Ratnapura,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",113188,In Stock,6 Months,2026-01-05,No,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2643,RAT357,Sampath Shop,Ratnapura,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",113188,In Stock,6 Months,2026-01-05,No,Cloud Tech,Ratnapura,"V4J5+5W, Pinnawala, Sri Lanka",6.8804396,80.1098474,5.0,3.0,Maybe,repair_shop
P2644,RAT357,Sampath Shop,Ratnapura,CPU,Intel,i9-13900K,"Intel i9-13900K, 24 cores",161456,In Stock,6 Months,2026-01-05,Yes,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2644,RAT357,Sampath Shop,Ratnapura,CPU,Intel,i9-13900K,"Intel i9-13900K, 24 cores",161456,In Stock,6 Months,2026-01-05,Yes,Vision Computer House,Ratnapura,"HHHG+32V, A18, Kahawatta, Sri Lanka",6.577734,80.5750578,5.0,4.0,Maybe,repair_shop
P2645,RAT357,Sampath Shop,Ratnapura,RAM,Crucial,16GB DDR5,"16GB DDR5, 3600MHz",35565,Out of Stock,12 Months,2026-01-05,No,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2645,RAT357,Sampath Shop,Ratnapura,RAM,Crucial,16GB DDR5,"16GB DDR5, 3600MHz",35565,Out of Stock,12 Months,2026-01-05,No,Lap Tech,Ratnapura,"1st Floor, 141 Main Street, Godakawela 70160, Sri Lanka",6.5043706,80.6504873,5.0,5.0,Maybe,repair_shop
P2646,RAT357,Sampath Shop,Ratnapura,PSU,Seasonic,850W,"850W, 80+ Bronze",9336,In Stock,24 Months,2026-01-05,Maybe,Sampath Shop,Ratnapura,"Q74J+W2R, Ratnapura, Sri Lanka",6.7573535,80.2800184,5.0,4.0,Maybe,product_shop
P2646,RAT357,Sampath Shop,Ratnapura,PSU,Seasonic,850W,"850W, 80+ Bronze",9336,In Stock,24 Months,2026-01-05,Maybe,Lap Tech,Ratnapura,"1st Floor, 141 Main Street, Godakawela 70160, Sri Lanka",6.5043706,80.6504873,5.0,5.0,Maybe,repair_shop
P2647,COL001,GC Computers (PVT) LTD,Colombo,Motherboard,Gigabyte,X570,"X570 chipset, ATX",183703,Out of Stock,36 Months,2026-01-05,No,GC Computers (PVT) LTD,Colombo,"Moratuwa 10400, Sri Lanka",6.795399799999999,79.899123,5.0,520.0,Maybe,product_shop
P2647,COL001,GC Computers (PVT) LTD,Colombo,Motherboard,Gigabyte,X570,"X570 chipset, ATX",183703,Out of Stock,36 Months,2026-01-05,No,Hasanka Computers,Colombo,"Galawala road, 11 Bandaranayake Mawatha, Dehiwala-Mount Lavinia 10350, Sri Lanka",6.8566817,79.8775641,5.0,31.0,Maybe,repair_shop
